sample_ID,ampset_name,barcode,gene,polymerase,pass_fail,size_or_fail_peak1,size_or_fail_peak2,conc_or_fail_peak1,conc_or_fail_peak2
1026,JL09_AMPA,88,DRB1,Verifi,FAILED,FAILED,FAILED,FAILED,FAILED
857,JL09_AMPA,90,DRB1,Verifi,PASSED,15738,No second peak,1.8289,No second peak
1393,JL09_AMPA,91,DRB1,Verifi,FAILED,FAILED,FAILED,FAILED,FAILED
1113,JL09_AMPA,103,DRB1,Verifi,PASSED,11968,No second peak,9.1396999999999995,No second peak
2003,JL09_AMPA,107,DRB1,Verifi,FAILED,FAILED,FAILED,FAILED,FAILED
1224,JL09_AMPA,112,DRB1,Verifi,FAILED,FAILED,FAILED,FAILED,FAILED
987,JL09_AMPA,113,DRB1,Verifi,PASSED,13810,No second peak,37.106099999999998,No second peak
4804,JL09_AMPA,120,DRB1,Verifi,PASSED,15318,16429,1.1157999999999999,2.0964
1971,JL10_2ndgo,4,DRB1,Verifi,FAILED,FAILED,FAILED,FAILED,FAILED
1004,JL10_2ndgo,14,DRB1,Verifi,PASSED,16179,No second peak,.92620000000000002,No second peak
880,JL10_2ndgo,18,DRB1,Verifi,FAILED,FAILED,FAILED,FAILED,FAILED
2018,JL10_2ndgo,21,DRB1,Verifi,PASSED,13009,15773,3.5594999999999999,2.6040000000000001
2111,JL10_2ndgo,23,DRB1,Verifi,PASSED,11834,No second peak,25.318300000000001,No second peak
5609,JL10_2ndgo,29,DRB1,Verifi,FAILED,FAILED,FAILED,FAILED,FAILED
947,JL10_2ndgo,32,DRB1,Verifi,PASSED,12751,15084,5.3997000000000002,7.6520999999999999
1683,JL10_2ndgo,39,DRB1,Verifi,FAILED,FAILED,FAILED,FAILED,FAILED
1123,JL10_2ndgo,44,DRB1,Verifi,FAILED,FAILED,FAILED,FAILED,FAILED
1014,JL10_2ndgo,54,DRB1,Verifi,PASSED,9572,15529,.75219999999999998,14.735099999999999
2017,JL10_2ndgo,55,DRB1,Verifi,PASSED,12277,14635,7.7508999999999997,12.0364
940,JL10_2ndgo,60,DRB1,Verifi,FAILED,FAILED,FAILED,FAILED,FAILED
1238,JL10_2ndgo,66,DRB1,Verifi,PASSED,11668,17417,21.464500000000001,2.4923999999999999
1237,JL10_2ndgo,71,DRB1,Verifi,PASSED,12751,No second peak,6.8704000000000001,No second peak
1819,JL10_2ndgo,82,DRB1,Verifi,PASSED,12001,16334,10.730600000000001,1.4925999999999999
2334,JL10_2ndgo,85,DRB1,Verifi,PASSED,12667,No second peak,8.9454999999999991,No second peak
2462,JL10_2ndgo,88,DRB1,Verifi,FAILED,FAILED,FAILED,FAILED,FAILED
3756,JL10_2ndgo,90,DRB1,Verifi,FAILED,FAILED,FAILED,FAILED,FAILED
2889,JL10_2ndgo,91,DRB1,Verifi,PASSED,15773,No second peak,1.6325000000000001,No second peak
1905,JL10_2ndgo,103,DRB1,Verifi,PASSED,17886,No second peak,3.3603000000000001,No second peak
829,JL10_2ndgo,107,DRB1,Verifi,PASSED,12751,16000,3.3108,.20699999999999999
1909,JL10_2ndgo,112,DRB1,Verifi,PASSED,12501,14667,6.5225999999999997,12.1274
6144,JL10_2ndgo,113,DRB1,Verifi,PASSED,12334,16917,13.6974,1.5867
4227,JL10_2ndgo,120,DRB1,Verifi,PASSED,14501,17750,13.9901,1.3326
1473,JL10_2ndgo,125,DRB1,Verifi,PASSED,13090,No second peak,2.0417999999999998,No second peak
985,JL10_2ndgo,129,DRB1,Verifi,PASSED,15285,No second peak,6.5255000000000001,No second peak
4716,JL10_2ndgo,143,DRB1,Verifi,PASSED,11464,16830,30.8963,2.036
2533,JL10_2ndgo,148,DRB1,Verifi,FAILED,FAILED,FAILED,FAILED,FAILED
2205,JL10_2ndgo,149,DRB1,Verifi,PASSED,12501,17750,12.463200000000001,1.571
1209,JL10_2ndgo,172,DRB1,Verifi,FAILED,FAILED,FAILED,FAILED,FAILED
3420,JL10_2ndgo,175,DRB1,Verifi,PASSED,12334,16667,13.188000000000001,2.5764
1378,JL10_2ndgo,185,DRB1,Verifi,PASSED,11251,No second peak,35.508499999999998,No second peak
2012,JL10_2ndgo,187,DRB1,Verifi,FAILED,FAILED,FAILED,FAILED,FAILED
1630,JL10_2ndgo,188,DRB1,Verifi,FAILED,FAILED,FAILED,FAILED,FAILED
2635,JL10_2ndgo,201,DRB1,Verifi,PASSED,14228,18862,23.665299999999998,4.8979999999999997
3391,JL10_2ndgo,209,DRB1,Verifi,PASSED,12277,13903,5.4447000000000001,6.1234000000000002
2143,JL10_2ndgo,214,DRB1,Verifi,PASSED,14501,18917,14.446999999999999,2.9619
1830,JL10_2ndgo,218,DRB1,Verifi,FAILED,FAILED,FAILED,FAILED,FAILED
274,JL10_2ndgo,233,DRB1,Verifi,PASSED,12584,15000,6.5925000000000002,8.4763999999999999
2289,JL10_2ndgo,245,DRB1,Verifi,PASSED,13751,19250,25.816800000000001,2.2942
3505,JL10_2ndgo,249,DRB1,Verifi,PASSED,12440,14879,10.611700000000001,12.7529
2474,JL10_2ndgo,252,DRB1,Verifi,PASSED,14147,No second peak,26.502500000000001,No second peak
2473,JL10_2ndgo,259,DRB1,Verifi,FAILED,FAILED,FAILED,FAILED,FAILED
2602,JL10_2ndgo,264,DRB1,Verifi,PASSED,4838,11708,.69320000000000004,33.505499999999998
2680,JL10_2ndgo,307,DRB1,Verifi,FAILED,FAILED,FAILED,FAILED,FAILED
2439,JL10_2ndgo,313,DRB1,Verifi,FAILED,FAILED,FAILED,FAILED,FAILED
2450,JL10_2ndgo,349,DRB1,Verifi,FAILED,FAILED,FAILED,FAILED,FAILED
2075,JL10_2ndgo,364,DRB1,Verifi,PASSED,14251,No second peak,23.060500000000001,No second peak
2584,JL10_2ndgo,367,DRB1,Verifi,PASSED,14472,18130,21.3933,2.7568999999999999
2453,JL10_2ndgo,380,DRB1,Verifi,PASSED,14879,18862,12.159800000000001,4.3018999999999998
2156,JL10_2ndgo,393,DRB1,Verifi,PASSED,9667,13659,1.0264,34.248699999999999
2336,JL10_2ndgo,395,DRB1,Verifi,PASSED,12684,14960,7.3726000000000003,10.8474
2583,JL10_2ndgo,396,DRB1,Verifi,PASSED,14417,No second peak,17.7819,No second peak
1219,JL10_2ndgo,397,DRB1,Verifi,PASSED,12334,14834,7.9206000000000003,10.599500000000001
2529,JL10_2ndgo,400,DRB1,Verifi,PASSED,12584,16834,.35360000000000003,7.9146999999999998
1770,JL10_2ndgo,402,DRB1,Verifi,PASSED,11917,17500,19.537199999999999,2.3675000000000002
2362,JL10_2ndgo,404,DRB1,Verifi,PASSED,14960,19187,10.677899999999999,2.5182000000000002
2417,JL10_2ndgo,407,DRB1,Verifi,PASSED,12521,14879,7.6318999999999999,9.9954000000000001
2445,JL10_2ndgo,408,DRB1,Verifi,PASSED,12115,No second peak,20.830400000000001,No second peak
2478,JL10_2ndgo,410,DRB1,Verifi,PASSED,9762,13984,.69920000000000004,29.53
1906,JL10_2ndgo,412,DRB1,Verifi,PASSED,12501,17167,.2185,4.0598000000000001
2048,JL10_2ndgo,413,DRB1,Verifi,FAILED,FAILED,FAILED,FAILED,FAILED
2539,JL10_2ndgo,416,DRB1,Verifi,FAILED,FAILED,FAILED,FAILED,FAILED
2461,JL10_2ndgo,422,DRB1,Verifi,PASSED,11418,15000,24.287199999999999,8.6788000000000007
1780,JL10_2ndgo,429,DRB1,Verifi,PASSED,14147,19024,21.744,3.7988
2302,JL10_2ndgo,431,DRB1,Verifi,PASSED,14797,No second peak,11.1553,No second peak
1965,JL10_2ndgo,433,DRB1,Verifi,PASSED,11708,15285,22.153500000000001,7.4836
1379,JL10_2ndgo,437,DRB1,Verifi,PASSED,15448,No second peak,13.576499999999999,No second peak
1981,JL10_2ndgo,441,DRB1,Verifi,PASSED,11418,15084,21.064599999999999,5.1493000000000002
3500,JL10_2ndgo,444,DRB1,Verifi,PASSED,13001,No second peak,.90039999999999998,No second peak
841,JL10_2ndgo,446,DRB1,Verifi,PASSED,17834,No second peak,3.7816999999999998,No second peak
1973,JL10_2ndgo,449,DRB1,Verifi,PASSED,12584,14834,7.8315000000000001,13.135300000000001
2054,JL10_2ndgo,125,DRB1,Verifi,PASSED,11464,15122,21.881,6.7766000000000002
1221,JL10_2ndgo,129,DRB1,Verifi,PASSED,12521,No second peak,16.037500000000001,No second peak
2530,JL10_2ndgo,143,DRB1,Verifi,PASSED,17155,No second peak,6.1893000000000002,No second peak
2398,JL10_2ndgo,148,DRB1,Verifi,FAILED,FAILED,FAILED,FAILED,FAILED
830,JL10_2ndgo,149,DRB1,Verifi,PASSED,11334,16250,24.863199999999999,6.1157000000000004
1051,JL10_2ndgo,172,DRB1,Verifi,FAILED,FAILED,FAILED,FAILED,FAILED
2601,JL10_2ndgo,175,DRB1,Verifi,PASSED,11668,17000,24.998100000000001,.55710000000000004
2288,JL10_2ndgo,185,DRB1,Verifi,PASSED,11917,15417,13.4313,5.0467000000000004
2623,JL10_2ndgo,187,DRB1,Verifi,FAILED,FAILED,FAILED,FAILED,FAILED
2415,JL10_2ndgo,188,DRB1,Verifi,PASSED,15285,No second peak,6.5194000000000001,No second peak
2707,JL10_2ndgo,201,DRB1,Verifi,PASSED,14797,19594,14.5982,2.1909999999999998
2460,JL10_2ndgo,209,DRB1,Verifi,PASSED,11871,No second peak,16.722899999999999,No second peak
2400,JL10_2ndgo,214,DRB1,Verifi,FAILED,FAILED,FAILED,FAILED,FAILED
2390,JL10_2ndgo,218,DRB1,Verifi,FAILED,FAILED,FAILED,FAILED,FAILED
2047,JL10_2ndgo,233,DRB1,Verifi,PASSED,12417,14917,9.8960000000000008,8.6377000000000006
1995,JL10_2ndgo,245,DRB1,Verifi,FAILED,FAILED,FAILED,FAILED,FAILED
1971,JL10_JL11_2ndattempt,4,DRB1,Verifi,PASSED,15529,No second peak,3.6435,No second peak
1004,JL10_JL11_2ndattempt,14,DRB1,Verifi,PASSED,15204,No second peak,10.269600000000001,No second peak
880,JL10_JL11_2ndattempt,18,DRB1,Verifi,PASSED,12602,14797,7.8513999999999999,13.3926
5609,JL10_JL11_2ndattempt,21,DRB1,Verifi,PASSED,13578,No second peak,.29139999999999999,No second peak
1123,JL10_JL11_2ndattempt,23,DRB1,Verifi,PASSED,11173,15860,25.8964,8.2288999999999994
940,JL10_JL11_2ndattempt,29,DRB1,Verifi,PASSED,12266,14922,4.3219000000000003,3.4807999999999999
2462,JL10_JL11_2ndattempt,32,DRB1,Verifi,PASSED,11407,15938,16.821400000000001,4.6169000000000002
3756,JL10_JL11_2ndattempt,39,DRB1,Verifi,FAILED,FAILED,FAILED,FAILED,FAILED
2889,JL10_JL11_2ndattempt,44,DRB1,Verifi,FAILED,FAILED,FAILED,FAILED,FAILED
1905,JL10_JL11_2ndattempt,54,DRB1,Verifi,PASSED,12765,16992,.76200000000000001,10.694599999999999
829,JL10_JL11_2ndattempt,55,DRB1,Verifi,PASSED,12440,15854,7.6093000000000002,.75270000000000004
1473,JL10_JL11_2ndattempt,60,DRB1,Verifi,FAILED,FAILED,FAILED,FAILED,FAILED
2533,JL10_JL11_2ndattempt,66,DRB1,Verifi,PASSED,10938,15469,25.4602,9.2664000000000009
1209,JL10_JL11_2ndattempt,71,DRB1,Verifi,PASSED,13829,No second peak,19.41,No second peak
2012,JL10_JL11_2ndattempt,82,DRB1,Verifi,FAILED,FAILED,FAILED,FAILED,FAILED
1630,JL10_JL11_2ndattempt,85,DRB1,Verifi,FAILED,FAILED,FAILED,FAILED,FAILED
2473,JL10_JL11_2ndattempt,88,DRB1,Verifi,FAILED,FAILED,FAILED,FAILED,FAILED
2680,JL10_JL11_2ndattempt,90,DRB1,Verifi,PASSED,13415,No second peak,1.1355999999999999,No second peak
2439,JL10_JL11_2ndattempt,91,DRB1,Verifi,FAILED,FAILED,FAILED,FAILED,FAILED
2450,JL10_JL11_2ndattempt,103,DRB1,Verifi,PASSED,13659,No second peak,.70960000000000001,No second peak
2048,JL10_JL11_2ndattempt,107,DRB1,Verifi,PASSED,12110,14532,6.9588999999999999,7.3354999999999997
2539,JL10_JL11_2ndattempt,112,DRB1,Verifi,PASSED,14532,18672,9.2242999999999995,1.7391000000000001
3500,JL10_JL11_2ndattempt,113,DRB1,Verifi,PASSED,11251,15625,21.201599999999999,7.3883999999999999
841,JL10_JL11_2ndattempt,120,DRB1,Verifi,PASSED,12032,16172,.76529999999999998,20.7087
2398,JL10_JL11_2ndattempt,125,DRB1,Verifi,PASSED,12765,15122,7.3700999999999999,10.4094
1051,JL10_JL11_2ndattempt,129,DRB1,Verifi,PASSED,12602,No second peak,19.142600000000002,No second peak
2623,JL10_JL11_2ndattempt,143,DRB1,Verifi,PASSED,11139,16179,30.9618,9.2004999999999999
2400,JL10_JL11_2ndattempt,148,DRB1,Verifi,PASSED,16992,No second peak,1.7161999999999999,No second peak
2390,JL10_JL11_2ndattempt,149,DRB1,Verifi,PASSED,15860,No second peak,8.1106999999999996,No second peak
1995,JL10_JL11_2ndattempt,172,DRB1,Verifi,FAILED,FAILED,FAILED,FAILED,FAILED
2397,JL10_JL11_2ndattempt,175,DRB1,Verifi,FAILED,FAILED,FAILED,FAILED,FAILED
3440,JL10_JL11_2ndattempt,185,DRB1,Verifi,PASSED,11407,15704,15.1317,4.0012999999999996
2234,JL10_JL11_2ndattempt,187,DRB1,Verifi,FAILED,FAILED,FAILED,FAILED,FAILED
2233,JL10_JL11_2ndattempt,188,DRB1,Verifi,FAILED,FAILED,FAILED,FAILED,FAILED
1205,JL10_JL11_2ndattempt,201,DRB1,Verifi,PASSED,14635,No second peak,20.5471,No second peak
2630,JL10_JL11_2ndattempt,209,DRB1,Verifi,FAILED,FAILED,FAILED,FAILED,FAILED
1719,JL10_JL11_2ndattempt,214,DRB1,Verifi,PASSED,9250,13282,.6986,32.263399999999997
4801,JL10_JL11_2ndattempt,218,DRB1,Verifi,PASSED,13594,No second peak,36.089399999999998,No second peak
1737,JL10_JL11_2ndattempt,233,DRB1,Verifi,PASSED,15313,No second peak,2.6875,No second peak
5934,JL10_JL11_2ndattempt,245,DRB1,Verifi,PASSED,13907,No second peak,21.7364,No second peak
842,JL10_JL11_2ndattempt,249,DRB1,Verifi,PASSED,16667,No second peak,7.3120000000000003,No second peak
4909,JL10_JL11_2ndattempt,252,DRB1,Verifi,PASSED,16667,No second peak,4.8314000000000004,No second peak
4623,JL10_JL11_2ndattempt,259,DRB1,Verifi,FAILED,FAILED,FAILED,FAILED,FAILED
5089,JL10_JL11_2ndattempt,264,DRB1,Verifi,PASSED,14635,No second peak,15.4185,No second peak
723,JL10_JL11_2ndattempt,307,DRB1,Verifi,FAILED,FAILED,FAILED,FAILED,FAILED
4823,JL10_JL11_2ndattempt,313,DRB1,Verifi,FAILED,FAILED,FAILED,FAILED,FAILED
5995,JL10_JL11_2ndattempt,349,DRB1,Verifi,PASSED,13438,No second peak,25.992100000000001,No second peak
1073,JL10_JL11_2ndattempt,364,DRB1,Verifi,FAILED,FAILED,FAILED,FAILED,FAILED
801,JL10_JL11_2ndattempt,367,DRB1,Verifi,PASSED,15610,19512,3.1166,.62639999999999996
4929,JL10_JL11_2ndattempt,380,DRB1,Verifi,PASSED,14066,16098,.63759999999999994,9.2242999999999995
711,JL10_JL11_2ndattempt,393,DRB1,Verifi,PASSED,16179,No second peak,1.0141,No second peak
804,JL10_JL11_2ndattempt,395,DRB1,Verifi,PASSED,16261,No second peak,1.0305,No second peak
4743,JL10_JL11_2ndattempt,396,DRB1,Verifi,PASSED,12657,No second peak,2.8218000000000001,No second peak
5155,JL10_JL11_2ndattempt,397,DRB1,Verifi,PASSED,12579,No second peak,3.2385999999999999,No second peak
2380,JL10_JL11_2ndattempt,400,DRB1,Verifi,PASSED,14766,18828,10.816700000000001,2.4184999999999999
2306,JL10_JL11_2ndattempt,402,DRB1,Verifi,PASSED,12345,No second peak,12.932399999999999,No second peak
2206,JL10_JL11_2ndattempt,404,DRB1,Verifi,PASSED,13415,No second peak,1.2016,No second peak
4777,JL10_JL11_2ndattempt,407,DRB1,Verifi,PASSED,14391,No second peak,21.089400000000001,No second peak
5002,JL10_JL11_2ndattempt,408,DRB1,Verifi,PASSED,12602,15041,7.7819000000000003,7.4756999999999998
4319,JL10_JL11_2ndattempt,410,DRB1,Verifi,PASSED,13822,No second peak,23.543099999999999,No second peak
2311,JL10_JL11_2ndattempt,412,DRB1,Verifi,PASSED,11407,16797,17.616199999999999,2.2631000000000001
2195,JL10_JL11_2ndattempt,413,DRB1,Verifi,FAILED,FAILED,FAILED,FAILED,FAILED
1781,JL10_JL11_2ndattempt,416,DRB1,Verifi,PASSED,9438,No second peak,.27150000000000002,No second peak
1071,JL10_JL11_2ndattempt,422,DRB1,Verifi,PASSED,12735,15235,4.1430999999999996,3.0916999999999999
764,JL10_JL11_2ndattempt,429,DRB1,Verifi,PASSED,17317,No second peak,1.4339999999999999,No second peak
2446,JL10_JL11_2ndattempt,431,DRB1,Verifi,PASSED,11871,16423,14.731299999999999,1.0577000000000001
2448,JL10_JL11_2ndattempt,433,DRB1,Verifi,PASSED,12928,No second peak,6.2579000000000002,No second peak
2118,JL10_JL11_2ndattempt,437,DRB1,Verifi,PASSED,13751,No second peak,27.598600000000001,No second peak
1760,JL10_JL11_2ndattempt,441,DRB1,Verifi,PASSED,14376,No second peak,10.9961,No second peak
1074,JL10_JL11_2ndattempt,444,DRB1,Verifi,PASSED,15235,No second peak,3.4790999999999999,No second peak
260,JL10_JL11_2ndattempt,446,DRB1,Verifi,FAILED,FAILED,FAILED,FAILED,FAILED
4548,JL10_JL11_2ndattempt,449,DRB1,Verifi,PASSED,10977,16504,40.312600000000003,3.0304000000000002
3755,JL10_JL11_2ndattempt,125,DRB1,Verifi,PASSED,12928,17480,10.826000000000001,1.0563
3016,JL10_JL11_2ndattempt,129,DRB1,Verifi,PASSED,14454,No second peak,9.6037999999999997,No second peak
1841,JL10_JL11_2ndattempt,143,DRB1,Verifi,PASSED,14063,No second peak,13.4383,No second peak
6155,JL10_JL11_2ndattempt,148,DRB1,Verifi,FAILED,FAILED,FAILED,FAILED,FAILED
5455,JL10_JL11_2ndattempt,149,DRB1,Verifi,PASSED,14553,No second peak,22.039400000000001,No second peak
4082,JL10_JL11_2ndattempt,172,DRB1,Verifi,FAILED,FAILED,FAILED,FAILED,FAILED
5731,JL10_JL11_2ndattempt,175,DRB1,Verifi,FAILED,FAILED,FAILED,FAILED,FAILED
1324,JL10_JL11_2ndattempt,185,DRB1,Verifi,FAILED,FAILED,FAILED,FAILED,FAILED
1751,JL10_JL11_2ndattempt,187,DRB1,Verifi,FAILED,FAILED,FAILED,FAILED,FAILED
5156,JL10_JL11_2ndattempt,188,DRB1,Verifi,PASSED,12266,16719,14.2781,1.1990000000000001
5180,JL10_JL11_2ndattempt,201,DRB1,Verifi,PASSED,14066,No second peak,25.041899999999998,No second peak
3092,JL10_JL11_2ndattempt,209,DRB1,Verifi,PASSED,13578,17561,1.6709000000000001,2.6808999999999998
6095,JL10_JL11_2ndattempt,214,DRB1,Verifi,PASSED,11708,16342,23.608000000000001,5.0404999999999998
5673,JL10_JL11_2ndattempt,218,DRB1,Verifi,PASSED,13204,No second peak,31.6663,No second peak
1576,JL10_JL11_2ndattempt,233,DRB1,Verifi,FAILED,FAILED,FAILED,FAILED,FAILED
5385,JL10_JL11_2ndattempt,245,DRB1,Verifi,PASSED,15157,No second peak,3.0468999999999999,No second peak
5083,JL10_JL11_2ndattempt,249,DRB1,Verifi,PASSED,15417,No second peak,10.1272,No second peak
3850,JL10_JL11_2ndattempt,252,DRB1,Verifi,PASSED,11251,No second peak,47.460099999999997,No second peak
4040,JL10_JL11_2ndattempt,259,DRB1,Verifi,PASSED,16334,No second peak,1.2951999999999999,No second peak
3106,JL10_JL11_2ndattempt,264,DRB1,Verifi,PASSED,16167,No second peak,3.8058999999999998,No second peak
5989,JL10_JL11_2ndattempt,307,DRB1,Verifi,FAILED,FAILED,FAILED,FAILED,FAILED
6021,JL10_JL11_2ndattempt,313,DRB1,Verifi,FAILED,FAILED,FAILED,FAILED,FAILED
1205,JL11_AMPA,4,DRB1,GoTaq,PASSED,16752,No second peak,3.9777999999999998,No second peak
2630,JL11_AMPA,14,DRB1,GoTaq,FAILED,FAILED,FAILED,FAILED,FAILED
1719,JL11_AMPA,18,DRB1,GoTaq,FAILED,FAILED,FAILED,FAILED,FAILED
4801,JL11_AMPA,21,DRB1,GoTaq,FAILED,FAILED,FAILED,FAILED,FAILED
2413,JL11_AMPA,23,DRB1,GoTaq,PASSED,11539,16069,13.745699999999999,2.5773999999999999
1737,JL11_AMPA,29,DRB1,GoTaq,FAILED,FAILED,FAILED,FAILED,FAILED
5934,JL11_AMPA,32,DRB1,GoTaq,PASSED,15043,No second peak,2.8439999999999999,No second peak
1470,JL11_AMPA,39,DRB1,GoTaq,FAILED,FAILED,FAILED,FAILED,FAILED
842,JL11_AMPA,44,DRB1,GoTaq,FAILED,FAILED,FAILED,FAILED,FAILED
4909,JL11_AMPA,54,DRB1,GoTaq,FAILED,FAILED,FAILED,FAILED,FAILED
4623,JL11_AMPA,55,DRB1,GoTaq,FAILED,FAILED,FAILED,FAILED,FAILED
2249,JL11_AMPA,60,DRB1,GoTaq,PASSED,14958,No second peak,7.1105999999999998,No second peak
5089,JL11_AMPA,66,DRB1,GoTaq,FAILED,FAILED,FAILED,FAILED,FAILED
723,JL11_AMPA,71,DRB1,GoTaq,FAILED,FAILED,FAILED,FAILED,FAILED
4823,JL11_AMPA,82,DRB1,GoTaq,FAILED,FAILED,FAILED,FAILED,FAILED
5995,JL11_AMPA,85,DRB1,GoTaq,FAILED,FAILED,FAILED,FAILED,FAILED
4578,JL11_AMPA,88,DRB1,GoTaq,PASSED,16582,No second peak,5.4344999999999999,No second peak
1073,JL11_AMPA,90,DRB1,GoTaq,FAILED,FAILED,FAILED,FAILED,FAILED
801,JL11_AMPA,91,DRB1,GoTaq,FAILED,FAILED,FAILED,FAILED,FAILED
4929,JL11_AMPA,103,DRB1,GoTaq,FAILED,FAILED,FAILED,FAILED,FAILED
2514,JL11_AMPA,107,DRB1,GoTaq,PASSED,12308,16325,6.3037000000000001,2.9264999999999999
711,JL11_AMPA,112,DRB1,GoTaq,FAILED,FAILED,FAILED,FAILED,FAILED
4903,JL11_AMPA,113,DRB1,GoTaq,PASSED,11967,16069,9.6524000000000001,4.5551000000000004
804,JL11_AMPA,120,DRB1,GoTaq,PASSED,15043,16838,1.3474999999999999,1.8542000000000001
4743,JL11_AMPA,125,DRB1,GoTaq,FAILED,FAILED,FAILED,FAILED,FAILED
5155,JL11_AMPA,129,DRB1,GoTaq,FAILED,FAILED,FAILED,FAILED,FAILED
2380,JL11_AMPA,143,DRB1,GoTaq,FAILED,FAILED,FAILED,FAILED,FAILED
2306,JL11_AMPA,148,DRB1,GoTaq,PASSED,15471,No second peak,2.9647000000000001,No second peak
2206,JL11_AMPA,149,DRB1,GoTaq,FAILED,FAILED,FAILED,FAILED,FAILED
4777,JL11_AMPA,172,DRB1,GoTaq,FAILED,FAILED,FAILED,FAILED,FAILED
1128,JL11_AMPA,175,DRB1,GoTaq,PASSED,12650,No second peak,4.5780000000000003,No second peak
5002,JL11_AMPA,185,DRB1,GoTaq,PASSED,12308,No second peak,2.4053,No second peak
4319,JL11_AMPA,187,DRB1,GoTaq,FAILED,FAILED,FAILED,FAILED,FAILED
2311,JL11_AMPA,188,DRB1,GoTaq,FAILED,FAILED,FAILED,FAILED,FAILED
2195,JL11_AMPA,201,DRB1,GoTaq,FAILED,FAILED,FAILED,FAILED,FAILED
1781,JL11_AMPA,209,DRB1,GoTaq,FAILED,FAILED,FAILED,FAILED,FAILED
1071,JL11_AMPA,214,DRB1,GoTaq,FAILED,FAILED,FAILED,FAILED,FAILED
764,JL11_AMPA,218,DRB1,GoTaq,FAILED,FAILED,FAILED,FAILED,FAILED
2446,JL11_AMPA,233,DRB1,GoTaq,FAILED,FAILED,FAILED,FAILED,FAILED
2448,JL11_AMPA,245,DRB1,GoTaq,PASSED,11368,15641,16.096,4.5869999999999997
2118,JL11_AMPA,249,DRB1,GoTaq,FAILED,FAILED,FAILED,FAILED,FAILED
1760,JL11_AMPA,252,DRB1,GoTaq,FAILED,FAILED,FAILED,FAILED,FAILED
1074,JL11_AMPA,259,DRB1,GoTaq,FAILED,FAILED,FAILED,FAILED,FAILED
260,JL11_AMPA,264,DRB1,GoTaq,FAILED,FAILED,FAILED,FAILED,FAILED
4548,JL11_AMPA,307,DRB1,GoTaq,PASSED,12308,No second peak,3.8395999999999999,No second peak
3755,JL11_AMPA,313,DRB1,GoTaq,FAILED,FAILED,FAILED,FAILED,FAILED
3016,JL11_AMPA,349,DRB1,GoTaq,FAILED,FAILED,FAILED,FAILED,FAILED
2126,JL11_AMPA,364,DRB1,GoTaq,FAILED,FAILED,FAILED,FAILED,FAILED
1841,JL11_AMPA,367,DRB1,GoTaq,FAILED,FAILED,FAILED,FAILED,FAILED
6155,JL11_AMPA,380,DRB1,GoTaq,FAILED,FAILED,FAILED,FAILED,FAILED
5455,JL11_AMPA,393,DRB1,GoTaq,FAILED,FAILED,FAILED,FAILED,FAILED
4082,JL11_AMPA,395,DRB1,GoTaq,FAILED,FAILED,FAILED,FAILED,FAILED
5731,JL11_AMPA,396,DRB1,GoTaq,FAILED,FAILED,FAILED,FAILED,FAILED
1324,JL11_AMPA,397,DRB1,GoTaq,FAILED,FAILED,FAILED,FAILED,FAILED
1751,JL11_AMPA,400,DRB1,GoTaq,FAILED,FAILED,FAILED,FAILED,FAILED
5156,JL11_AMPA,402,DRB1,GoTaq,FAILED,FAILED,FAILED,FAILED,FAILED
5180,JL11_AMPA,404,DRB1,GoTaq,FAILED,FAILED,FAILED,FAILED,FAILED
3092,JL11_AMPA,407,DRB1,GoTaq,FAILED,FAILED,FAILED,FAILED,FAILED
6095,JL11_AMPA,408,DRB1,GoTaq,FAILED,FAILED,FAILED,FAILED,FAILED
5673,JL11_AMPA,410,DRB1,GoTaq,FAILED,FAILED,FAILED,FAILED,FAILED
1576,JL11_AMPA,412,DRB1,GoTaq,FAILED,FAILED,FAILED,FAILED,FAILED
5385,JL11_AMPA,413,DRB1,GoTaq,FAILED,FAILED,FAILED,FAILED,FAILED
5083,JL11_AMPA,416,DRB1,GoTaq,FAILED,FAILED,FAILED,FAILED,FAILED
3850,JL11_AMPA,422,DRB1,GoTaq,FAILED,FAILED,FAILED,FAILED,FAILED
4040,JL11_AMPA,429,DRB1,GoTaq,FAILED,FAILED,FAILED,FAILED,FAILED
3106,JL11_AMPA,431,DRB1,GoTaq,FAILED,FAILED,FAILED,FAILED,FAILED
5989,JL11_AMPA,433,DRB1,GoTaq,FAILED,FAILED,FAILED,FAILED,FAILED
6021,JL11_AMPA,437,DRB1,GoTaq,FAILED,FAILED,FAILED,FAILED,FAILED
5354,JL11_AMPA,441,DRB1,GoTaq,FAILED,FAILED,FAILED,FAILED,FAILED
5384,JL11_AMPA,444,DRB1,GoTaq,PASSED,12308,No second peak,4.6048999999999998,No second peak
833,JL11_AMPA,446,DRB1,GoTaq,FAILED,FAILED,FAILED,FAILED,FAILED
1656,JL11_AMPA,449,DRB1,GoTaq,FAILED,FAILED,FAILED,FAILED,FAILED
4218,JL11_AMPA,125,DRB1,GoTaq,FAILED,FAILED,FAILED,FAILED,FAILED
2898,JL11_AMPA,129,DRB1,GoTaq,FAILED,FAILED,FAILED,FAILED,FAILED
5933,JL11_AMPA,143,DRB1,GoTaq,FAILED,FAILED,FAILED,FAILED,FAILED
5596,JL11_AMPA,148,DRB1,GoTaq,FAILED,FAILED,FAILED,FAILED,FAILED
